order_id,customer_id,order_date,status,shipping_cost,coupon_code,payment_method
2130,40,2024-06-20,paid,16.07,FREESHIP,upi
2131,33,2024-06-20,delivered,8.47,,paypal
2132,14,2024-06-20,shipped,6.48,SAVE5,paypal
2133,12,2024-06-20,paid,3.69,FREESHIP,paypal
2134,19,2024-06-20,paid,16.6,NEW10,upi
2135,6,2024-06-20,delivered,3.5,,paypal
2136,15,2024-06-20,placed,3.61,NEW10,card
2137,33,2024-06-20,paid,13.26,NEW10,upi
2138,2,2024-06-20,paid,15.78,SAVE5,upi
2139,14,2024-06-20,delivered,7.15,SAVE5,cod
2140,36,2024-06-20,placed,5.0,,card
2141,12,2024-06-20,shipped,3.75,FREESHIP,cod
2142,47,2024-06-20,shipped,8.01,SAVE5,cod
2143,45,2024-06-20,shipped,4.7,,card
2144,37,2024-06-20,cancelled,2.51,NEW10,paypal
2145,34,2024-06-20,paid,16.25,NEW10,paypal
2146,12,2024-06-21,delivered,13.66,,card
2147,37,2024-06-21,shipped,0.51,NEW10,card
2148,4,2024-06-21,delivered,11.88,,cod
2149,33,2024-06-21,shipped,15.52,,card
2150,6,2024-06-21,paid,9.01,FREESHIP,card
2151,42,2024-06-22,shipped,8.68,FREESHIP,paypal
2152,5,2024-06-22,paid,4.91,,card
2153,4,2024-06-22,delivered,19.88,SAVE5,card
2154,39,2024-06-22,shipped,0.13,NEW10,upi
2155,43,2024-06-22,shipped,10.68,,card
2156,15,2024-06-22,shipped,4.27,SAVE5,paypal
2157,27,2024-06-22,delivered,2.16,,upi
2158,12,2024-06-22,cancelled,15.28,NEW10,cod
2159,41,2024-06-22,delivered,17.42,FREESHIP,card
2160,32,2024-06-22,shipped,14.35,NEW10,card
2161,26,2024-06-23,delivered,18.6,NEW10,card
2162,43,2024-06-23,delivered,17.97,,upi
2163,11,2024-06-23,paid,10.7,,upi
2164,46,2024-06-23,delivered,7.16,NEW10,cod
2165,45,2024-06-23,paid,16.87,FREESHIP,cod
2166,30,2024-06-23,paid,17.56,SAVE5,card
2167,7,2024-06-23,shipped,7.86,FREESHIP,cod
2168,4,2024-06-23,paid,17.97,NEW10,upi
2169,17,2024-06-23,delivered,7.77,SAVE5,paypal
2170,26,2024-06-23,delivered,9.69,,card
2171,17,2024-06-23,shipped,16.83,,card
2172,12,2024-06-23,delivered,14.52,,upi
2173,18,2024-06-23,shipped,4.18,FREESHIP,cod
2174,44,2024-06-24,paid,8.13,,card
2175,26,2024-06-24,delivered,15.86,,upi
2176,40,2024-06-24,cancelled,8.61,SAVE5,upi
2177,46,2024-06-24,placed,16.71,NEW10,card
2178,46,2024-06-24,placed,17.22,NEW10,card
2179,28,2024-06-25,cancelled,0.31,,card
2180,1,2024-06-25,paid,5.73,,cod
2181,6,2024-06-25,delivered,0.15,SAVE5,card
2182,37,2024-06-25,shipped,1.95,SAVE5,upi
2183,41,2024-06-25,shipped,18.4,SAVE5,upi
2184,13,2024-06-25,shipped,13.92,,card
2185,39,2024-06-25,shipped,14.23,,paypal
2186,21,2024-06-26,shipped,4.79,SAVE5,cod
2187,8,2024-06-26,shipped,11.16,,card
2188,46,2024-06-26,delivered,7.06,FREESHIP,upi
2189,39,2024-06-26,paid,6.17,NEW10,card
2190,34,2024-06-26,delivered,9.48,,cod
2191,22,2024-06-26,paid,10.65,SAVE5,paypal
2192,49,2024-06-26,delivered,18.13,,cod
2193,46,2024-06-26,cancelled,13.73,NEW10,paypal
2194,32,2024-06-26,delivered,14.37,NEW10,cod
2195,44,2024-06-26,paid,12.59,SAVE5,cod
2196,19,2024-06-26,delivered,16.16,,cod
2197,10,2024-06-26,delivered,6.78,NEW10,upi
2198,18,2024-06-26,cancelled,1.88,,card
2199,32,2024-06-26,paid,18.52,SAVE5,upi
2200,47,2024-06-26,placed,6.31,FREESHIP,upi
2201,32,2024-06-26,shipped,15.51,NEW10,paypal
2202,34,2024-06-26,shipped,4.21,NEW10,paypal
2203,41,2024-06-26,shipped,18.89,NEW10,paypal
2204,37,2024-06-27,placed,12.49,,card
2205,44,2024-06-27,paid,8.36,SAVE5,upi
2206,20,2024-06-27,delivered,10.76,FREESHIP,upi
2207,3,2024-06-27,delivered,4.07,FREESHIP,cod
2208,11,2024-06-27,delivered,1.98,,upi
2209,32,2024-06-27,placed,3.6,SAVE5,paypal
2210,42,2024-06-27,shipped,12.37,NEW10,card
2211,20,2024-06-27,delivered,3.28,SAVE5,card
2212,39,2024-06-28,delivered,3.47,SAVE5,upi
2213,37,2024-06-28,delivered,7.19,SAVE5,upi
2214,30,2024-06-28,placed,0.55,,card
2215,18,2024-06-28,delivered,0.21,SAVE5,upi
2216,2,2024-06-28,delivered,9.04,,upi
2217,46,2024-06-29,delivered,11.14,FREESHIP,cod
2218,15,2024-06-29,cancelled,4.12,,paypal
2219,37,2024-06-29,delivered,1.63,FREESHIP,paypal
2220,11,2024-06-29,placed,9.89,SAVE5,cod
2221,37,2024-06-29,shipped,12.8,SAVE5,card
2222,28,2024-06-29,paid,8.4,,upi
2223,42,2024-06-29,delivered,5.81,FREESHIP,cod
2224,46,2024-06-29,delivered,11.94,FREESHIP,cod
2225,24,2024-06-30,placed,4.07,SAVE5,cod
2226,10,2024-06-30,shipped,9.88,FREESHIP,card
2227,46,2024-06-30,shipped,12.32,,paypal
2228,2,2024-06-30,delivered,0.88,,upi
2229,14,2024-06-30,paid,10.22,,cod
2230,15,2024-06-30,delivered,6.76,,paypal
2231,19,2024-06-30,shipped,2.94,NEW10,paypal
2232,25,2024-06-30,delivered,11.28,,upi
2233,38,2024-06-30,cancelled,17.18,SAVE5,upi
2234,8,2024-06-30,delivered,13.61,,card
2235,26,2024-06-30,paid,0.51,SAVE5,upi
2236,50,2024-06-30,delivered,14.07,,paypal
2237,19,2024-06-30,delivered,9.23,FREESHIP,upi
2238,6,2024-06-30,cancelled,15.9,,card
2239,9,2024-06-30,paid,19.14,,paypal
2240,37,2024-06-30,shipped,11.7,NEW10,paypal
2241,47,2024-07-01,cancelled,3.07,,cod
2242,36,2024-07-01,shipped,17.02,FREESHIP,cod
2243,29,2024-07-01,paid,9.26,NEW10,paypal
2244,9,2024-07-01,paid,9.54,NEW10,cod
2245,30,2024-07-01,placed,5.6,NEW10,card
2246,35,2024-07-01,delivered,0.41,,cod
2247,12,2024-07-01,paid,12.02,,upi
2248,29,2024-07-01,delivered,4.11,,paypal
2249,41,2024-07-01,delivered,14.75,,upi
2250,14,2024-07-01,shipped,7.05,,paypal
2251,46,2024-07-01,placed,3.33,SAVE5,paypal
2252,13,2024-07-01,paid,14.44,,upi
2253,46,2024-07-01,delivered,2.93,,card
2254,21,2024-07-01,paid,7.75,SAVE5,card
2255,6,2024-07-01,shipped,19.74,FREESHIP,cod
2256,21,2024-07-01,delivered,2.5,,upi
2257,28,2024-07-01,delivered,0.78,FREESHIP,upi
2258,40,2024-07-02,placed,19.13,,cod
2259,13,2024-07-02,delivered,16.25,,cod
2260,45,2024-07-02,shipped,14.85,SAVE5,cod
2261,32,2024-07-02,paid,7.42,,card
2262,39,2024-07-02,shipped,18.38,,upi
2263,14,2024-07-02,delivered,11.3,NEW10,card
2264,10,2024-07-02,shipped,6.89,,cod
2265,22,2024-07-02,delivered,2.25,FREESHIP,cod
2266,1,2024-07-02,paid,8.89,,cod
2267,1,2024-07-02,placed,19.62,,card
2268,5,2024-07-02,shipped,15.58,,card
2269,2,2024-07-02,placed,10.75,,cod
2270,37,2024-07-02,delivered,19.08,,card
2271,43,2024-07-02,delivered,6.67,,paypal
2272,38,2024-07-02,delivered,18.57,,upi
2273,34,2024-07-02,placed,9.8,FREESHIP,card
2274,48,2024-07-03,delivered,13.03,,paypal
2275,4,2024-07-03,delivered,18.67,,paypal
2276,44,2024-07-03,shipped,4.42,NEW10,upi
2277,20,2024-07-03,delivered,18.39,FREESHIP,card
2278,19,2024-07-03,paid,19.09,NEW10,cod
2279,43,2024-07-03,shipped,15.96,FREESHIP,paypal
2280,13,2024-07-03,paid,8.77,SAVE5,paypal
2281,33,2024-07-03,delivered,16.51,,card
2282,21,2024-07-03,placed,18.4,FREESHIP,card
2283,44,2024-07-03,delivered,19.81,FREESHIP,cod
2284,3,2024-07-03,paid,7.72,SAVE5,cod
2285,23,2024-07-03,placed,8.98,SAVE5,paypal
2286,10,2024-07-03,paid,17.53,SAVE5,card
2287,14,2024-07-04,paid,7.68,NEW10,card
2288,30,2024-07-04,delivered,9.45,NEW10,card
2289,38,2024-07-04,delivered,15.21,,cod
2290,50,2024-07-04,paid,3.55,FREESHIP,card
2291,47,2024-07-04,placed,19.76,NEW10,cod
2292,34,2024-07-04,cancelled,1.31,,upi
2293,37,2024-07-04,shipped,0.99,,paypal
2294,30,2024-07-04,delivered,19.88,NEW10,cod
2295,38,2024-07-04,shipped,3.35,NEW10,paypal
2296,13,2024-07-04,delivered,12.86,NEW10,paypal
2297,41,2024-07-04,paid,3.71,SAVE5,card
2298,33,2024-07-04,shipped,1.54,FREESHIP,upi
2299,35,2024-07-04,placed,4.19,NEW10,paypal
2300,17,2024-07-04,delivered,14.82,NEW10,cod
2301,9,2024-07-04,paid,14.87,,cod
2302,14,2024-07-05,shipped,16.12,,upi
2303,3,2024-07-05,placed,11.44,,upi
2304,30,2024-07-05,delivered,7.99,NEW10,paypal
2305,24,2024-07-05,shipped,13.98,,paypal
2306,47,2024-07-05,placed,15.17,FREESHIP,cod
2307,30,2024-07-05,delivered,1.69,,paypal
2308,39,2024-07-05,delivered,13.27,,card
2309,28,2024-07-05,shipped,3.85,NEW10,upi
2310,42,2024-07-06,delivered,2.45,,paypal
2311,16,2024-07-06,cancelled,17.17,,upi
2312,40,2024-07-06,shipped,9.68,,paypal
2313,39,2024-07-06,placed,18.7,,cod
2314,33,2024-07-06,shipped,5.59,NEW10,card
2315,32,2024-07-07,paid,11.27,SAVE5,upi
2316,17,2024-07-07,placed,2.05,SAVE5,upi
2317,50,2024-07-07,delivered,13.51,,upi
2318,20,2024-07-07,shipped,18.58,SAVE5,card
2319,5,2024-07-07,delivered,8.96,SAVE5,upi
2320,5,2024-07-07,placed,16.28,,upi
2321,19,2024-07-07,paid,19.3,NEW10,upi
2322,30,2024-07-07,cancelled,17.93,SAVE5,paypal
2323,12,2024-07-07,delivered,16.92,SAVE5,paypal
2324,13,2024-07-07,shipped,7.8,FREESHIP,paypal
2325,44,2024-07-07,shipped,1.5,NEW10,paypal
2326,31,2024-07-07,placed,2.6,,cod
2327,40,2024-07-07,delivered,7.04,SAVE5,card
2328,43,2024-07-07,placed,17.63,,cod
2329,47,2024-07-07,paid,8.91,NEW10,card
2330,33,2024-07-07,paid,19.59,FREESHIP,upi
2331,38,2024-07-07,delivered,14.39,NEW10,cod
2332,32,2024-07-07,shipped,19.61,NEW10,cod
2333,30,2024-07-08,delivered,5.26,,paypal
2334,29,2024-07-08,shipped,3.74,,upi
2335,35,2024-07-08,paid,1.05,NEW10,paypal
2336,6,2024-07-08,delivered,16.3,SAVE5,paypal
2337,2,2024-07-08,delivered,17.87,SAVE5,paypal
2338,47,2024-07-08,delivered,2.75,NEW10,cod
2339,22,2024-07-08,delivered,9.79,NEW10,cod
2340,9,2024-07-09,shipped,8.34,,upi
2341,13,2024-07-09,delivered,2.22,,card
2342,7,2024-07-09,delivered,13.44,,cod
2343,49,2024-07-09,shipped,19.03,FREESHIP,card
2344,37,2024-07-09,delivered,16.91,SAVE5,upi
2345,19,2024-07-09,placed,18.52,,upi
2346,8,2024-07-09,shipped,10.69,FREESHIP,paypal
2347,19,2024-07-09,paid,7.94,FREESHIP,card
2348,13,2024-07-09,placed,11.06,,cod
2349,23,2024-07-09,shipped,8.35,FREESHIP,cod
2350,38,2024-07-09,delivered,14.53,,upi
2351,1,2024-07-09,paid,3.3,SAVE5,card
2352,29,2024-07-09,delivered,15.65,,cod
2353,1,2024-07-09,delivered,8.86,SAVE5,card
2354,17,2024-07-10,paid,13.34,FREESHIP,cod
2355,33,2024-07-10,paid,14.44,NEW10,paypal
2356,29,2024-07-10,paid,17.88,NEW10,paypal
2357,32,2024-07-10,shipped,12.59,,upi
2358,43,2024-07-10,shipped,17.35,FREESHIP,upi
2359,13,2024-07-11,shipped,18.15,FREESHIP,paypal
2360,19,2024-07-11,shipped,2.69,,card
2361,22,2024-07-11,delivered,16.25,,upi
2362,48,2024-07-11,cancelled,16.25,NEW10,paypal
2363,27,2024-07-11,paid,3.33,SAVE5,paypal
2364,50,2024-07-11,placed,12.84,,cod
2365,31,2024-07-11,shipped,11.24,NEW10,upi
2366,49,2024-07-11,paid,10.25,FREESHIP,cod
2367,11,2024-07-11,delivered,0.1,NEW10,cod
2368,36,2024-07-11,delivered,2.82,SAVE5,upi
2369,16,2024-07-11,paid,7.91,FREESHIP,card
2370,43,2024-07-11,cancelled,7.67,SAVE5,paypal
2371,16,2024-07-12,delivered,0.75,,paypal
2372,37,2024-07-12,delivered,11.44,FREESHIP,upi
2373,39,2024-07-12,shipped,9.35,SAVE5,upi
2374,43,2024-07-12,shipped,17.08,,cod
2375,50,2024-07-12,delivered,7.02,SAVE5,upi
2376,9,2024-07-12,delivered,12.15,SAVE5,card
2377,10,2024-07-12,delivered,15.87,NEW10,upi
2378,12,2024-07-12,delivered,2.77,SAVE5,card
2379,3,2024-07-12,shipped,17.63,,card
2380,2,2024-07-12,paid,0.06,,upi
2381,31,2024-07-12,cancelled,13.72,,upi
2382,12,2024-07-12,paid,3.33,NEW10,paypal
2383,45,2024-07-12,paid,10.0,SAVE5,card
2384,22,2024-07-12,paid,8.11,SAVE5,card
2385,4,2024-07-12,placed,18.5,,paypal
2386,30,2024-07-12,shipped,10.32,,card
2387,14,2024-07-12,paid,15.04,FREESHIP,card
2388,2,2024-07-13,placed,0.19,,card
2389,15,2024-07-13,delivered,15.9,,paypal
2390,16,2024-07-13,shipped,16.75,NEW10,cod
2391,36,2024-07-13,shipped,12.87,,upi
2392,23,2024-07-13,delivered,1.71,,paypal
2393,24,2024-07-13,shipped,6.47,NEW10,card
2394,2,2024-07-13,shipped,15.6,FREESHIP,paypal
2395,37,2024-07-13,delivered,10.9,FREESHIP,upi
2396,4,2024-07-13,delivered,17.51,SAVE5,upi
2397,24,2024-07-14,shipped,15.24,FREESHIP,card
2398,8,2024-07-14,placed,13.96,FREESHIP,paypal
2399,29,2024-07-14,shipped,9.82,,cod
2400,19,2024-07-14,delivered,9.04,SAVE5,cod
2401,36,2024-07-14,placed,16.55,,upi
2402,21,2024-07-14,delivered,11.08,SAVE5,cod
2403,25,2024-07-15,paid,1.28,FREESHIP,paypal
2404,3,2024-07-15,shipped,17.14,NEW10,cod
2405,19,2024-07-15,shipped,19.77,,cod
2406,35,2024-07-15,delivered,12.68,NEW10,cod
2407,26,2024-07-15,delivered,14.41,,card
2408,3,2024-07-16,cancelled,19.04,NEW10,card
2409,39,2024-07-16,delivered,2.66,FREESHIP,card
2410,37,2024-07-16,delivered,17.89,,paypal
2411,43,2024-07-16,delivered,13.11,FREESHIP,paypal
2412,46,2024-07-16,cancelled,7.63,,cod
2413,40,2024-07-16,placed,0.25,NEW10,upi
2414,47,2024-07-17,delivered,4.6,,upi
2415,21,2024-07-17,cancelled,11.76,,paypal
2416,24,2024-07-17,paid,19.72,FREESHIP,upi
2417,21,2024-07-17,paid,12.36,,card
2418,46,2024-07-17,paid,8.93,FREESHIP,card
2419,25,2024-07-17,shipped,19.87,,upi
2420,41,2024-07-17,cancelled,18.34,FREESHIP,cod
2421,50,2024-07-17,paid,12.73,,cod
2422,10,2024-07-17,shipped,14.57,,card
2423,10,2024-07-17,delivered,4.39,NEW10,paypal
2424,32,2024-07-18,shipped,13.39,,cod
2425,50,2024-07-18,paid,3.76,,card
2426,20,2024-07-18,shipped,11.69,NEW10,card
2427,24,2024-07-18,paid,9.66,FREESHIP,card
2428,36,2024-07-18,placed,17.96,,paypal
2429,9,2024-07-18,paid,19.24,,paypal
2430,5,2024-07-18,placed,12.97,NEW10,card
2431,32,2024-07-18,paid,1.71,,card
2432,40,2024-07-18,shipped,10.33,,upi
2433,11,2024-07-18,delivered,9.74,,card
